Text,Lebel
ব্যক্তিগতভাবে গভীর সম্পর্ক ছিল তাঁদের দুজনের,Entertainment
বহু সময় একসঙ্গে বিদেশ সফর করেছেন তাঁরা,Entertainment
তাঁর গিটার সোলো ছিল শ্রোতাদের প্রিয় অংশ,Entertainment
সংগীতায়োজনে তাঁর নীরব শক্তি ছিল প্রভাবশালী,Entertainment
সেলিম হায়দারের মৃত্যুতে সহকর্মীরা স্মৃতিচারণ করছেন,Entertainment
ভক্তরা বলছেন—তিনি সংগীতের এক যুগের নাম,Entertainment
তাঁর বাজনার শব্দ আজ সংগীতে অমর হয়ে রইল,Entertainment
গিটারের প্রতি তাঁর ভালোবাসা জীবনভর ছিল অবিচল,Entertainment
বাংলাদেশি গিটারের ইতিহাসে তিনি একজন পথিকৃৎ,Entertainment
সেলিম হায়দার ছিলেন ব্যান্ড সংস্কৃতির নীরব নায়ক,Entertainment
তাঁর গিটার বাজনা একসময় দেশের ব্যান্ড সাউন্ড নির্ধারণ করত,Entertainment
সব বড় মঞ্চেই তাঁর উপস্থিতি দেখা যেত একসময়,Entertainment
গিটারে দীর্ঘ ৫১ বছরের যাত্রা ছিল তাঁর অর্জনে ভরা,Entertainment
দেশের ব্যান্ড শিল্পীরা তাঁদের স্মৃতিগুলো শেয়ার করছেন,Entertainment
সেলিম হায়দার প্রজন্ম থেকে প্রজন্মে স্মরণীয় হয়ে থাকবেন,Entertainment
সংগীতশিল্পীরা বলছেন—তিনি ছিলেন এক সত্যিকারের শিল্পী,Entertainment
মঞ্চে উঠলেই গিটার যেন জীবন্ত হয়ে উঠত তাঁর হাতে,Entertainment
বাংলাদেশি ব্যান্ডমিউজিক তাঁকে ছাড়া ভাবা যায় না,Entertainment
ভক্তরা লিখছেন—গিটারের সঙ্গে তাঁর হৃদয়ের বন্ধন ছিল,Entertainment
আজিমপুরে তাঁর চিরনিদ্রায় শায়িত হবেন তিনি,Entertainment
জানাজায় অনেক শিল্পীর উপস্থিতি প্রত্যাশা করা হচ্ছে,Entertainment
তাঁর জীবন সংগীতকে উৎসর্গ করার উদাহরণ হয়ে রইল,Entertainment
জেনিফার লোপেজ উদয়পুরে বিলাসবহুল বিয়েতে পারফর্ম করেছেন,Entertainment
ভারতীয় শিল্পপতি রাজু মান্তেনার মেয়ের বিয়েতে জেনিফার লোপেজের জমকালো পারফরম্যান্স,Entertainment
নেত্রা মান্তেনার বিয়েতে লোপেজ ছিলেন প্রধান আকর্ষণ,Entertainment
লোপেজের মঞ্চ কাঁপানো পারফরম্যান্সে অতিথিদের দৃষ্টি ছিল তাঁর ওপরে,Entertainment
২২ নভেম্বর প্রথমবার ভারতে আসেন জেনিফার লোপেজ,Entertainment
লোপেজ পরিবেশন করেন ‘ওয়েটিং ফর টুনাইট’ গানটি,Entertainment
মঞ্চে তাঁর ‘গেট অন দ্য ফ্লোর’ পরিবেশনে উচ্ছ্বসিত দর্শক,Entertainment
‘সেভ মি টুনাইট’ গেয়েও মাতালেন লোপেজ,Entertainment
জেনিফার লোপেজ নিয়েছেন প্রায় ১৮ কোটি রুপি পারিশ্রমিক,Entertainment
স্টাইলিশ কালো বডিস্যুটে প্রথমবার মঞ্চে ওঠেন তিনি,Entertainment
আয়নার কাজখচিত সোনালি বডিস্যুটে তাঁর ছবি ভাইরাল হয়,Entertainment
